,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Land Cover Elements:Water>irrigation ditch,Land Cover Elements:grass,Land Cover Elements:Water>rivers/stream,Land Cover Elements:Impervious Surface (no building),Land Cover Elements:Water>lake/ponded/container,Land Cover Elements:cultivated vegetation,Land Cover Elements:Bare Ground,Land Cover Elements:Building,Land Cover Elements:Water>treated pool,Land Cover Elements:Trees_CanopyCover,Land Cover Elements:unknown,Land Cover Elements:bush/scrub,Land Cover Elements:shadow,AOI Number
1108,2935,-121.910864333823,37.5273380533719,square,100.0,100,False,,100.0,2022-06-16 07:43,117.6 secs,,0,0.0,55.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,3.0,0.0,29
1109,2936,-121.910864333823,37.5318346551905,square,100.0,100,False,,100.0,2022-06-16 07:44,47.7 secs,,0,0.0,0.0,0.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,29
1184,3200,-74.5511697505628,40.3349071792161,square,100.0,100,False,,100.0,2022-06-18 20:51,543.4 secs,,0,0.0,39.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,17.0,0.0,0.0,0.0,32
1332,3600,-95.093460936737,29.4839973534387,square,100.0,100,False,,100.0,2022-06-20 04:46,680.3 secs,,0,0.0,14.0,0.0,23.0,0.0,6.0,15.0,20.0,0.0,7.0,0.0,4.0,11.0,36
1443,3900,-80.1319438219071,25.971674325339,square,100.0,100,False,,100.0,2022-06-15 19:46,314.3 secs,,0,0.0,18.0,0.0,16.0,0.0,0.0,0.0,41.0,0.0,21.0,0.0,0.0,4.0,39
1444,3901,-80.1444469333219,25.9604328207925,square,100.0,100,False,,100.0,2022-06-18 21:14,789.2 secs,,0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,6.0,0.0,39
1445,3902,-80.1444469333219,25.9649294226111,square,100.0,100,False,,100.0,2022-06-18 21:18,246.3 secs,,0,0.0,1.0,0.0,69.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,0.0,39
1446,3903,-80.1444469333219,25.9694260244297,square,100.0,100,False,,100.0,2022-06-18 21:23,320.6 secs,,0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,7.0,0.0,39
1447,3904,-80.1444469333219,25.9739226262483,square,100.0,100,False,,100.0,2022-06-18 21:27,214.9 secs,,0,0.0,63.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,1.0,39
1448,3905,-80.1444469333219,25.978419228067,square,100.0,100,False,,90.0,2022-06-18 21:35,521.2 secs,,0,0.0,16.0,0.0,19.0,0.0,0.0,52.0,4.0,0.0,9.0,0.0,0.0,0.0,39
1449,3906,-80.1444469333219,25.9829158298856,square,100.0,100,False,,100.0,2022-06-18 21:38,169.1 secs,,0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,33.0,2.0,9.0,0.0,0.0,0.0,39
1450,3907,-80.139445688756,25.9604328207925,square,100.0,100,False,,100.0,2022-06-18 23:20,134.8 secs,,0,0.0,17.0,0.0,50.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,3.0,0.0,39
1451,3908,-80.139445688756,25.9649294226111,square,100.0,100,False,,100.0,2022-06-18 23:25,276.8 secs,,0,0.0,17.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,3.0,0.0,39
1452,3909,-80.139445688756,25.9694260244297,square,100.0,100,False,,100.0,2022-06-18 23:47,1309.5 secs,,0,0.0,4.0,0.0,35.0,21.0,0.0,0.0,21.0,3.0,16.0,0.0,0.0,0.0,39
1453,3910,-80.139445688756,25.9739226262483,square,100.0,100,False,,100.0,2022-06-18 23:47,35.4 secs,,0,0.0,20.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
1454,3911,-80.139445688756,25.978419228067,square,100.0,100,False,,100.0,2022-06-18 23:53,327.8 secs,,0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,52.0,0.0,7.0,0.0,2.0,0.0,39
1455,3912,-80.139445688756,25.9829158298856,square,100.0,100,False,,100.0,2022-06-19 23:06,101.6 secs,,0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,39
1456,3913,-80.13444444419,25.9604328207925,square,100.0,100,False,,94.0,2022-06-19 23:09,194.0 secs,,0,0.0,50.0,0.0,5.0,16.0,0.0,4.0,0.0,0.0,24.0,0.0,1.0,0.0,39
1457,3914,-80.13444444419,25.9649294226111,square,100.0,100,False,,92.0,2022-06-19 23:12,212.3 secs,,0,0.0,16.0,0.0,27.0,2.0,0.0,0.0,30.0,0.0,24.0,0.0,1.0,0.0,39
1458,3915,-80.13444444419,25.9694260244297,square,100.0,100,False,,100.0,2022-06-19 23:13,37.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39
1459,3916,-80.13444444419,25.9739226262483,square,100.0,100,False,,71.0,2022-06-19 23:15,102.4 secs,,0,0.0,13.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,17.0,0.0,9.0,0.0,39
1460,3917,-80.13444444419,25.978419228067,square,100.0,100,False,,91.0,2022-06-19 23:17,150.4 secs,,0,0.0,19.0,0.0,46.0,0.0,0.0,1.0,18.0,0.0,10.0,0.0,6.0,0.0,39
1461,3918,-80.13444444419,25.9829158298856,square,100.0,100,False,,100.0,2022-06-19 23:20,150.1 secs,,0,0.0,6.0,0.0,38.0,0.0,0.0,0.0,36.0,0.0,20.0,0.0,0.0,0.0,39
1462,3919,-80.1294431996241,25.9604328207925,square,100.0,100,False,,100.0,2022-06-19 23:27,461.2 secs,,0,0.0,2.0,0.0,35.0,0.0,0.0,0.0,31.0,4.0,26.0,0.0,2.0,0.0,39
1463,3920,-80.1294431996241,25.9649294226111,square,100.0,100,False,,100.0,2022-06-19 23:28,17.4 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
1464,3921,-80.1294431996241,25.9694260244297,square,100.0,100,False,,100.0,2022-06-19 23:31,211.4 secs,,0,0.0,1.0,11.0,19.0,0.0,0.0,0.0,47.0,0.0,21.0,0.0,1.0,0.0,39
1465,3922,-80.1294431996241,25.9739226262483,square,100.0,100,False,,100.0,2022-06-19 23:34,142.4 secs,,0,0.0,11.0,40.0,26.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,39
1466,3923,-80.1294431996241,25.978419228067,square,100.0,100,False,,100.0,2022-06-19 23:39,302.1 secs,,0,0.0,15.0,40.0,11.0,0.0,0.0,0.0,22.0,1.0,10.0,0.0,1.0,0.0,39
1467,3924,-80.1294431996241,25.9829158298856,square,100.0,100,False,,100.0,2022-06-19 23:47,482.6 secs,,0,0.0,2.0,44.0,18.0,0.0,0.0,0.0,28.0,0.0,6.0,2.0,0.0,0.0,39
1468,3925,-80.1244419550582,25.9604328207925,square,100.0,100,False,,100.0,2022-06-19 23:50,172.4 secs,,0,0.0,0.0,86.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,39
1469,3926,-80.1244419550582,25.9649294226111,square,100.0,100,False,,100.0,2022-06-19 23:52,141.1 secs,,0,0.0,2.0,42.0,15.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0,39
1470,3927,-80.1244419550582,25.9694260244297,square,100.0,100,False,,100.0,2022-06-19 23:56,237.8 secs,,0,0.0,5.0,55.0,13.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,14.0,0.0,39
1471,3928,-80.1244419550582,25.9739226262483,square,100.0,100,False,,100.0,2022-06-20 00:00,240.2 secs,,0,0.0,8.0,20.0,13.0,0.0,0.0,0.0,29.0,0.0,26.0,0.0,4.0,0.0,39
1472,3929,-80.1244419550582,25.978419228067,square,100.0,100,False,,100.0,2022-06-20 00:05,267.6 secs,,0,0.0,25.0,30.0,19.0,0.0,0.0,0.0,10.0,3.0,12.0,0.0,0.0,1.0,39
1473,3930,-80.1244419550582,25.9829158298856,square,100.0,100,False,,100.0,2022-06-20 00:07,122.2 secs,,0,0.0,14.0,65.0,8.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,39
1474,3931,-80.1194407104923,25.9604328207925,square,100.0,100,False,,92.0,2022-06-20 00:13,352.2 secs,,0,0.0,14.0,0.0,31.0,0.0,0.0,3.0,21.0,3.0,26.0,0.0,2.0,0.0,39
1475,3932,-80.1194407104923,25.9649294226111,square,100.0,100,False,,100.0,2022-06-20 00:15,167.0 secs,,0,0.0,8.0,0.0,47.0,0.0,0.0,0.0,28.0,1.0,5.0,0.0,11.0,0.0,39
1476,3933,-80.1194407104923,25.9694260244297,square,100.0,100,False,,100.0,2022-06-20 00:18,174.6 secs,,0,0.0,32.0,0.0,29.0,0.0,0.0,8.0,15.0,0.0,15.0,0.0,1.0,0.0,39
1477,3934,-80.1194407104923,25.9739226262483,square,100.0,100,False,,100.0,2022-06-20 00:23,250.9 secs,,0,0.0,32.0,0.0,27.0,0.0,0.0,0.0,12.0,0.0,27.0,0.0,2.0,0.0,39
1478,3935,-80.1194407104923,25.978419228067,square,100.0,100,False,,100.0,2022-06-20 00:24,104.0 secs,,0,0.0,5.0,0.0,42.0,0.0,0.0,0.0,48.0,0.0,1.0,2.0,2.0,0.0,39
1479,3936,-80.1194407104923,25.9829158298856,square,100.0,100,False,,100.0,2022-06-20 00:27,155.7 secs,,0,0.0,3.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,39
1480,4000,-82.342529296875,28.2112013159339,square,100.0,100,False,,100.0,2022-06-15 19:50,170.7 secs,,0,0.0,46.0,0.0,37.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,40
1481,4001,-82.3552848355245,28.1999598113873,square,100.0,100,False,,100.0,2022-06-15 19:53,122.2 secs,,0,0.0,37.0,0.0,6.0,12.0,0.0,7.0,22.0,0.0,7.0,0.0,7.0,2.0,40
1482,4002,-82.3552848355245,28.2044564132059,square,100.0,100,False,,100.0,2022-06-15 19:58,339.7 secs,,0,0.0,31.0,0.0,20.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,3.0,40
1483,4003,-82.3552848355245,28.2089530150245,square,100.0,100,False,,100.0,2022-06-15 19:59,37.2 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40
1484,4004,-82.3552848355245,28.2134496168432,square,100.0,100,False,,100.0,2022-06-15 20:03,226.2 secs,,0,0.0,20.0,0.0,37.0,1.0,0.0,0.0,22.0,0.0,20.0,0.0,0.0,0.0,40
1485,4005,-82.3552848355245,28.2179462186618,square,100.0,100,False,,100.0,2022-06-15 20:05,117.8 secs,,0,0.0,15.0,0.0,4.0,65.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,40
1486,4006,-82.3552848355245,28.2224428204804,square,100.0,100,False,,100.0,2022-06-15 20:05,10.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40
1487,4007,-82.3501826200647,28.1999598113873,square,100.0,100,False,,100.0,2022-06-15 20:05,13.1 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,0.0,0.0,0.0,40
1488,4008,-82.3501826200647,28.2044564132059,square,100.0,100,False,,100.0,2022-06-15 20:06,42.5 secs,,0,0.0,68.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,0.0,40
1489,4009,-82.3501826200647,28.2089530150245,square,100.0,100,False,,100.0,2022-06-15 20:07,88.7 secs,,0,0.0,15.0,0.0,2.0,14.0,0.0,3.0,0.0,0.0,16.0,0.0,50.0,0.0,40
1490,4010,-82.3501826200647,28.2134496168432,square,100.0,100,False,,100.0,2022-06-16 17:02,87.6 secs,,0,0.0,31.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,28.0,0.0,5.0,0.0,40
1491,4011,-82.3501826200647,28.2179462186618,square,100.0,100,False,,100.0,2022-06-16 17:04,164.2 secs,,0,0.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,18.0,1.0,40
1492,4012,-82.3501826200647,28.2224428204804,square,100.0,100,False,,100.0,2022-06-16 17:05,8.4 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40
1493,4013,-82.3450804046049,28.1999598113873,square,100.0,100,False,,100.0,2022-06-16 17:07,128.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,12.0,0.0,12.0,0.0,40
1494,4014,-82.3450804046049,28.2044564132059,square,100.0,100,False,,100.0,2022-06-16 17:09,141.5 secs,,0,0.0,16.0,0.0,10.0,29.0,0.0,33.0,6.0,0.0,0.0,0.0,3.0,3.0,40
1495,4015,-82.3450804046049,28.2089530150245,square,100.0,100,False,,100.0,2022-06-16 17:10,71.5 secs,,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,72.0,0.0,40
1496,4016,-82.3450804046049,28.2134496168432,square,100.0,100,False,,100.0,2022-06-16 17:13,139.8 secs,,0,0.0,35.0,0.0,0.0,36.0,0.0,0.0,22.0,1.0,2.0,0.0,0.0,4.0,40
1497,4017,-82.3450804046049,28.2179462186618,square,100.0,100,False,,100.0,2022-06-16 17:15,126.9 secs,,0,0.0,27.0,0.0,11.0,21.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,40
1498,4018,-82.3450804046049,28.2224428204804,square,100.0,100,False,,100.0,2022-06-16 17:18,222.1 secs,,0,0.0,27.0,0.0,21.0,0.0,0.0,41.0,0.0,0.0,3.0,0.0,0.0,8.0,40
1499,4019,-82.3399781891451,28.1999598113873,square,100.0,100,False,,100.0,2022-06-16 17:19,28.4 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,90.0,0.0,40
1500,4020,-82.3399781891451,28.2044564132059,square,100.0,100,False,,100.0,2022-06-16 17:19,30.8 secs,,0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,40
1501,4021,-82.3399781891451,28.2089530150245,square,100.0,100,False,,100.0,2022-06-16 17:20,50.4 secs,,0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,21.0,0.0,40
1502,4022,-82.3399781891451,28.2134496168432,square,100.0,100,False,,100.0,2022-06-16 17:22,132.2 secs,,0,0.0,28.0,0.0,0.0,46.0,0.0,0.0,5.0,1.0,14.0,0.0,5.0,1.0,40
1503,4023,-82.3399781891451,28.2179462186618,square,100.0,100,False,,100.0,2022-06-16 17:24,78.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,82.0,1.0,40
1504,4024,-82.3399781891451,28.2224428204804,square,100.0,100,False,,100.0,2022-06-16 17:26,159.4 secs,,0,0.0,8.0,0.0,22.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,40
1505,4025,-82.3348759736853,28.1999598113873,square,100.0,100,False,,100.0,2022-06-16 17:29,160.1 secs,,0,0.0,22.0,0.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
1506,4026,-82.3348759736853,28.2044564132059,square,100.0,100,False,,100.0,2022-06-16 17:30,45.3 secs,,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,49.0,0.0,40
1507,4027,-82.3348759736853,28.2089530150245,square,100.0,100,False,,100.0,2022-06-16 17:30,28.5 secs,,0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,40
1508,4028,-82.3348759736853,28.2134496168432,square,100.0,100,False,,100.0,2022-06-16 17:32,73.2 secs,,0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,40
1509,4029,-82.3348759736853,28.2179462186618,square,100.0,100,False,,100.0,2022-06-16 17:34,142.5 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40
1510,4030,-82.3348759736853,28.2224428204804,square,100.0,100,False,,100.0,2022-06-16 17:37,175.0 secs,,0,0.0,32.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,59.0,0.0,40
1511,4031,-82.3297737582255,28.1999598113873,square,100.0,100,False,,100.0,2022-06-16 17:39,109.1 secs,,0,0.0,67.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,40
1512,4032,-82.3297737582255,28.2044564132059,square,100.0,100,False,,100.0,2022-06-16 17:40,81.7 secs,,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,20.0,0.0,40
1513,4033,-82.3297737582255,28.2089530150245,square,100.0,100,False,,100.0,2022-06-16 17:41,48.4 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,86.0,0.0,40
1514,4034,-82.3297737582255,28.2134496168432,square,100.0,100,False,,100.0,2022-06-16 17:42,77.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,86.0,0.0,40
1515,4035,-82.3297737582255,28.2179462186618,square,100.0,100,False,,100.0,2022-06-16 17:43,26.4 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,98.0,0.0,40
1516,4036,-82.3297737582255,28.2224428204804,square,100.0,100,False,,100.0,2022-06-16 17:43,30.5 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,94.0,0.0,40
1554,4200,-73.9620864725423,40.786115925352,square,100.0,100,False,,100.0,2022-06-19 15:36,248.0 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
1555,4201,-73.9769310238734,40.7748744208054,square,100.0,100,False,,100.0,2022-06-19 15:47,643.2 secs,,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,37.0,2.0,0.0,9.0,42
1556,4202,-73.9769310238734,40.7793710226241,square,100.0,100,False,,85.0,2022-06-19 15:54,423.9 secs,,0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,52.0,0.0,2.0,4.0,0.0,16.0,42
1557,4203,-73.9769310238734,40.7838676244427,square,100.0,100,False,,100.0,2022-06-19 16:00,291.4 secs,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,17.0,2.0,0.0,23.0,42
1558,4204,-73.9769310238734,40.7883642262613,square,100.0,100,False,,90.0,2022-06-19 16:04,246.5 secs,,0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,32.0,0.0,11.0,2.0,0.0,16.0,42
1559,4205,-73.9769310238734,40.7928608280799,square,100.0,100,False,,84.0,2022-06-19 16:16,9.4 secs,,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,30.0,0.0,28.0,4.0,1.0,19.0,42
1560,4206,-73.9769310238734,40.7973574298986,square,100.0,100,False,,90.0,2022-06-19 16:15,7.3 secs,,0,0.0,5.0,35.0,41.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,8.0,42
1561,4207,-73.970993203341,40.7748744208054,square,100.0,100,False,,95.0,2022-06-19 16:15,161.9 secs,,0,0.0,2.0,0.0,3.0,43.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,6.0,42
1562,4208,-73.970993203341,40.7793710226241,square,100.0,100,False,,100.0,2022-06-19 16:21,295.4 secs,,0,0.0,8.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,9.0,42
1563,4209,-73.970993203341,40.7838676244427,square,100.0,100,False,,70.0,2022-06-19 16:25,276.2 secs,,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,52.0,0.0,5.0,4.0,1.0,30.0,42
1814,4901,12.5461391730265,55.7783630515578,square,100.0,100,False,,100.0,2022-06-18 22:38,906.3 secs,,0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,43.0,0.0,15.0,0.0,49
1815,4902,12.5461391730265,55.7828596533764,square,100.0,100,False,,100.0,2022-06-18 22:50,685.3 secs,,0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,43.0,2.0,32.0,0.0,49
1816,4903,12.5461391730265,55.7873562551951,square,100.0,100,False,,100.0,2022-06-19 15:44,60845.4 secs,,0,0.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0,0.0,20.0,0.0,49
1817,4904,12.5461391730265,55.7918528570137,square,100.0,100,False,,100.0,2022-06-19 16:17,1953.9 secs,,0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,1.0,44.0,0.0,49
1818,4905,12.5461391730265,55.7963494588323,square,100.0,100,False,,100.0,2022-06-19 16:59,2530.1 secs,,0,0.0,12.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,41.0,0.0,49
1819,4906,12.5461391730265,55.8008460606509,square,100.0,100,False,,100.0,2022-06-19 17:27,1708.1 secs,,0,0.0,6.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,45.0,0.0,28.0,0.0,49
1820,4907,12.5541346146558,55.7783630515578,square,100.0,100,False,,100.0,2022-06-19 17:41,833.9 secs,,0,0.0,4.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,44.0,1.0,36.0,0.0,49
1821,4908,12.5541346146558,55.7828596533764,square,100.0,100,False,,100.0,2022-06-19 20:28,10038.4 secs,,0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,57.0,1.0,28.0,0.0,49
1822,4909,12.5541346146558,55.7873562551951,square,100.0,100,False,,100.0,2022-06-19 20:42,822.5 secs,,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,29.0,0.0,49
1823,4910,12.5541346146558,55.7918528570137,square,100.0,100,False,,100.0,2022-06-19 21:02,1212.1 secs,,0,0.0,7.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,23.0,0.0,28.0,0.0,49
1824,4911,12.5541346146558,55.7963494588323,square,100.0,100,False,,100.0,2022-06-19 21:07,285.3 secs,,0,0.0,96.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1825,4912,12.5541346146558,55.8008460606509,square,100.0,100,False,,100.0,2022-06-19 21:21,851.9 secs,,0,0.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,43.0,0.0,49
1826,4913,12.562130056285,55.7783630515578,square,100.0,100,False,,100.0,2022-06-19 21:37,952.8 secs,,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,29.0,0.0,49
1827,4914,12.562130056285,55.7828596533764,square,100.0,100,False,,100.0,2022-06-19 22:11,2018.0 secs,,0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,66.0,0.0,21.0,0.0,49
1828,4915,12.562130056285,55.7873562551951,square,100.0,100,False,,100.0,2022-06-19 22:19,489.1 secs,,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1829,4916,12.562130056285,55.7918528570137,square,100.0,100,False,,100.0,2022-06-19 22:39,1230.5 secs,,0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,49
1830,4917,12.562130056285,55.7963494588323,square,100.0,100,False,,100.0,2022-06-19 22:44,268.4 secs,,0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1831,4918,12.562130056285,55.8008460606509,square,100.0,100,False,,100.0,2022-06-20 08:38,35632.8 secs,,0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,67.0,0.0,25.0,0.0,49
1832,4919,12.5701254979142,55.7783630515578,square,100.0,100,False,,100.0,2022-06-20 08:49,676.1 secs,,0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,48.0,2.0,40.0,0.0,49
1833,4920,12.5701254979142,55.7828596533764,square,100.0,100,False,,100.0,2022-06-20 08:54,271.5 secs,,0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,49
1834,4921,12.5701254979142,55.7873562551951,square,100.0,100,False,,100.0,2022-06-20 08:58,267.7 secs,,0,0.0,47.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,48.0,0.0,49
1835,4922,12.5701254979142,55.7918528570137,square,100.0,100,False,,100.0,2022-06-20 09:05,392.2 secs,,0,0.0,60.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,8.0,0.0,49
1836,4923,12.5701254979142,55.7963494588323,square,100.0,100,False,,100.0,2022-06-20 09:09,260.0 secs,,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,49
1837,4924,12.5701254979142,55.8008460606509,square,100.0,100,False,,100.0,2022-06-20 09:13,268.3 secs,,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,49
1838,4925,12.5781209395435,55.7783630515578,square,100.0,100,False,,100.0,2022-06-20 09:22,521.7 secs,,0,0.0,15.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,47.0,0.0,26.0,0.0,49
1839,4926,12.5781209395435,55.7828596533764,square,100.0,100,False,,100.0,2022-06-20 09:31,528.9 secs,,0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,22.0,0.0,49
1840,4927,12.5781209395435,55.7873562551951,square,100.0,100,False,,100.0,2022-06-20 09:35,245.5 secs,,0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,36.0,0.0,49
1841,4928,12.5781209395435,55.7918528570137,square,100.0,100,False,,100.0,2022-06-20 09:44,538.9 secs,,0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48.0,0.0,15.0,0.0,49
1842,4929,12.5781209395435,55.7963494588323,square,100.0,100,False,,100.0,2022-06-20 09:49,268.2 secs,,0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,14.0,0.0,49
1843,4930,12.5781209395435,55.8008460606509,square,100.0,100,False,,100.0,2022-06-20 09:52,205.3 secs,,0,0.0,44.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,0.0,49
1844,4931,12.5861163811727,55.7783630515578,square,100.0,100,False,,100.0,2022-06-20 09:58,360.4 secs,,0,0.0,0.0,0.0,38.0,0.0,0.0,28.0,0.0,0.0,30.0,0.0,4.0,0.0,49
2146,5800,-87.9693243574557,41.7703066528265,square,100.0,100,False,,80.0,2022-06-15 19:51,23.2 secs,,0,0.0,21.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,63.0,0.0,0.0,0.0,58
2147,5801,-87.9843943676758,41.75906514828,square,100.0,100,False,,90.0,2022-06-15 19:51,11.3 secs,,0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,29.0,0.0,19.0,0.0,0.0,0.0,58
